time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-01-18T10:16:37.770Z,42.5275,13.2341,10,4.6,mb,,101,0.485,0.95,us,us10007tx5,2017-04-12T02:29:00.040Z,"1 km WNW of Montereale, Italy",earthquake,3.5,2,0.173,10,reviewed,us,us
2017-01-18T10:25:25.490Z,42.5855,13.1904,10,5.6,mww,,30,0.169,0.55,us,us10007twn,2022-05-03T18:09:16.530Z,"4 km SE of Cittareale, Italy",earthquake,5.2,1.8,,,reviewed,us,us
2017-01-18T13:33:38.000Z,42.5581,13.2487,7.39,5.2,mww,,33,0.12,0.6,us,us10007txl,2022-05-03T18:14:23.688Z,"3 km N of Montereale, Italy",earthquake,5.2,3.8,,,reviewed,us,us
2017-03-05T01:46:55.830Z,36.5481,6.7383,10.38,4.7,mb,,66,2.262,0.91,us,us10008715,2017-05-31T01:58:53.040Z,"13 km NE of Didouche Mourad, Algeria",earthquake,5.1,4.1,0.062,79,reviewed,us,us
2017-08-11T02:38:35.120Z,39.3484,15.7812,226.07,4.5,mb,,55,0.645,0.76,us,us2000a76d,2017-10-25T00:38:08.040Z,"21 km WSW of Scarcelli, Italy",earthquake,5.9,4.3,0.044,154,reviewed,us,us
2018-02-03T12:53:09.560Z,43.3681,16.8616,10,4.6,mb,,22,1.811,1.26,us,us1000cfak,2019-03-30T02:48:22.709Z,"5 km W of Brela, Croatia",earthquake,4.2,1.6,0.07,60,reviewed,us,us
2018-03-08T16:42:36.260Z,37.1759,10.3249,11.42,4.7,mb,,34,1.588,0.9,us,us1000d1j9,2018-06-08T05:12:15.040Z,"11 km E of Rhar el Melah, Tunisia",earthquake,5,4.2,0.049,128,reviewed,us,us
2018-04-10T03:11:31.890Z,43.0662,13.0516,10,4.7,mwr,,23,0.039,0.73,us,us2000dxbt,2020-07-10T17:10:55.941Z,"1 km SSE of Muccia, Italy",earthquake,4.2,1.8,0.032,92,reviewed,us,us
2018-07-14T02:50:54.690Z,38.6802,15.9675,65.52,4.5,mb,,37,0.793,1.01,us,us2000g4ta,2018-10-02T16:40:40.040Z,"2 km SW of Zambrone, Italy",earthquake,4.9,6.7,0.073,55,reviewed,us,us
2018-08-14T21:48:32.130Z,41.8795,14.8045,10,4.6,mwr,,37,0.684,0.94,us,us1000g99h,2018-10-27T16:22:03.040Z,"1 km SE of Palata, Italy",earthquake,3.6,1.8,0.046,46,reviewed,us,us
2018-08-16T18:19:05.400Z,41.8753,14.8084,11.59,5.3,mww,,25,0.687,1.14,us,us1000gaq7,2022-05-03T19:27:17.024Z,"2 km SE of Palata, Italy",earthquake,4.9,3.7,0.048,41,reviewed,us,us
2018-08-16T20:22:34.080Z,41.8374,14.7804,3.24,4.5,mb,,26,0.676,0.86,us,us1000gav6,2018-10-27T16:22:04.040Z,"3 km NNW of Guardialfiera, Italy",earthquake,4.8,5.3,0.07,60,reviewed,us,us
2018-10-06T00:34:20.600Z,37.5399,15.056,10,4.6,mwr,,37,0.636,0.95,us,us1000h7ya,2020-07-10T15:57:36.685Z,"2 km SSW of Gravina di Catania, Italy",earthquake,5.1,1.8,0.052,36,reviewed,us,us
2018-12-26T02:19:14.000Z,37.63,15.1,1,5,mwr,,,,1.07,us,us2000ixky,2022-05-03T19:42:42.222Z,"1 km SSW of Lavinaio-Monterosso, Italy",earthquake,5.1,3.2,0.08,15,reviewed,rom,us
2019-01-25T15:52:07.530Z,38.6414,15.2673,216.46,4.5,mb,,80,0.622,1.02,us,us2000j8u5,2019-04-12T17:15:02.040Z,"31 km ENE of Canneto, Italy",earthquake,7.8,6.9,0.131,17,reviewed,us,us
2019-03-07T19:07:52.916Z,46.3834,17.3539,10,4.5,mb,,33,0.409,1.29,us,us1000jbzu,2022-04-04T07:10:09.993Z,"3 km SSW of Böhönye, Hungary",earthquake,5.7,1.6,0.539,1,reviewed,us,us
2019-08-13T11:17:18.562Z,44.5526,9.8945,10,4.6,mb,,27,0.365,0.77,us,us600054gs,2019-11-02T15:26:03.040Z,"4 km SW of Stazione Valmozzola, Italy",earthquake,3.3,1.9,0.091,36,reviewed,us,us
2019-09-09T02:57:49.082Z,39.3781,15.4884,251.29,4.5,mb,,48,0.664,1.29,us,us70005djt,2019-11-30T19:36:39.040Z,"38 km WSW of Cittadella del Capo, Italy",earthquake,4.9,5.6,0.045,147,reviewed,us,us
2019-09-21T19:55:48.540Z,40.3701,14.9475,299.64,4.7,mb,,37,0.72,0.66,us,us60005ltu,2019-12-10T17:27:01.040Z,"4 km WNW of Agropoli, Italy",earthquake,6,3.3,0.072,59,reviewed,us,us
2019-10-07T06:11:34.056Z,38.9469,16.4541,35,4.5,mb,,54,0.331,0.96,us,us70005rig,2019-12-27T15:51:03.040Z,"0 km NW of Amato, Italy",earthquake,3.2,2,0.14,15,reviewed,us,us
2019-10-15T11:54:53.569Z,39.2739,17.0871,10,4.5,mb,,52,0.272,0.77,us,us70005ub2,2020-01-03T16:09:16.040Z,"2 km ENE of Strongoli, Italy",earthquake,2.6,1.9,0.15,13,reviewed,us,us
2019-10-25T04:31:39.153Z,39.7061,15.4713,10,4.5,mwr,,49,0.39,1.37,us,us600062t3,2020-01-11T21:26:37.040Z,"29 km WSW of Scalea, Italy",earthquake,4.3,1.9,0.053,34,reviewed,us,us
2019-11-02T14:11:34.527Z,44.3854,17.5423,10,4.7,mb,,39,2.153,1.25,us,us700062b9,2020-01-18T20:00:55.040Z,"15 km N of Turbe, Bosnia and Herzegovina",earthquake,4.4,1.8,0.05,123,reviewed,us,us
2019-11-07T17:35:21.782Z,41.8591,13.6021,10,4.6,mwr,,34,0.272,0.79,us,us600068p6,2020-02-01T23:21:49.040Z,"2 km SW of Villavallelonga, Italy",earthquake,2.8,1.8,0.043,51,reviewed,us,us
2019-11-26T09:19:25.856Z,43.2235,17.9118,10,5.3,mww,,24,1.27,0.86,us,us70006d4h,2020-12-29T14:18:53.242Z,"4 km SSE of Blagaj, Bosnia and Herzegovina",earthquake,5.5,1.8,0.058,29,reviewed,us,us
2019-12-09T03:37:05.362Z,43.9875,11.3176,10,4.6,mwr,,39,0.438,0.98,us,us60006p36,2023-11-04T15:24:44.990Z,"2 km N of San Piero a Sieve, Italy",earthquake,2.7,1.9,0.047,44,reviewed,us,us
2020-02-24T16:03:00.082Z,39.3625,16.1751,10,4.8,mb,,54,0.488,0.66,us,us70007vtm,2022-03-10T05:07:08.812Z,"2 km E of San Vincenzo la Costa, Italy",earthquake,3.4,1.2,0.069,72,reviewed,us,us
2020-03-22T05:24:03.700Z,45.9072,15.9697,10,5.3,mww,,12,0.794,0.59,us,us70008dx7,2023-02-17T14:06:55.780Z,"5 km E of Gornja Bistra, Croatia",earthquake,3.7,1.8,0.035,79,reviewed,us,us
2020-03-22T06:01:20.688Z,45.9104,15.9786,10,4.6,mwr,,14,0.787,0.46,us,us70008dxz,2020-06-06T20:54:05.040Z,"6 km E of Gornja Bistra, Croatia",earthquake,4.2,1.8,0.044,49,reviewed,us,us
2020-04-16T09:42:53.444Z,44.7,9.4064,10,4.5,mb,,33,0.649,1,us,us70008xgd,2022-03-10T05:12:53.897Z,"2 km SE of Marsaglia, Italy",earthquake,4.2,1.9,0.081,45,reviewed,us,us
2020-07-04T07:59:39.392Z,35.7124,6.2539,10,4.5,mb,,72,2.516,0.49,us,us7000ahu7,2022-08-08T23:33:06.539Z,"18 km NNE of Batna, Algeria",earthquake,7,1.9,0.092,35,reviewed,us,us
2020-07-17T08:12:44.146Z,36.462,6.2391,10,4.6,mb,,60,2.619,0.74,us,us7000aq6y,2020-09-26T16:58:33.040Z,"2 km WNW of Mila, Algeria",earthquake,2.9,1.9,0.088,38,reviewed,us,us
2020-08-07T06:15:37.835Z,36.5497,6.2708,10,5,mww,,44,2.619,0.76,us,us6000bag6,2022-03-10T05:31:32.704Z,"3 km NNE of Sidi Mérouane, Algeria",earthquake,6.8,1.9,0.058,29,reviewed,us,us
2020-08-07T11:13:34.544Z,36.5773,6.3168,10,4.5,mb,,49,2.592,0.76,us,us6000baiw,2020-10-21T22:03:55.040Z,"8 km NE of Sidi Mérouane, Algeria",earthquake,3.6,1.8,0.07,60,reviewed,us,us
2020-11-01T13:15:41.906Z,44.3087,15.4606,10,4.6,mb,,19,1.308,0.67,us,us7000c8yb,2021-01-18T23:01:57.040Z,"2 km NE of Starigrad, Croatia",earthquake,3.9,1.8,0.083,43,reviewed,us,us
2020-11-22T03:53:08.474Z,36.6442,6.8625,10,5.1,mww,,37,2.205,1.25,us,us6000crds,2022-03-10T05:48:26.167Z,"24 km WSW of Azzaba, Algeria",earthquake,6.5,1.8,0.048,41,reviewed,us,us
2020-12-22T20:27:23.419Z,36.9548,14.4067,23.02,4.5,mb,,44,0.269,1.03,us,us6000d1yt,2021-02-27T23:23:47.040Z,"7 km NNW of Scoglitti, Italy",earthquake,4.8,4.9,0.07,64,reviewed,us,us
2020-12-28T05:28:07.913Z,45.4413,16.1877,10,4.8,mwr,,13,0.988,0.56,us,us6000d3kv,2022-07-23T13:39:39.229Z,"8 km W of Petrinja, Croatia",earthquake,3.5,1.6,0.046,45,reviewed,us,us
2020-12-29T11:19:54.762Z,45.4244,16.2573,10,6.4,mww,,13,0.941,0.75,us,us6000d3zh,2023-11-21T19:23:39.177Z,"2 km WSW of Petrinja, Croatia",earthquake,4.4,1.8,0.033,89,reviewed,us,us
2020-12-29T11:23:46.151Z,45.3879,16.2421,10,4.9,mb,,68,0.924,0.93,us,us6000d6ft,2021-03-06T23:20:16.040Z,"6 km SW of Petrinja, Croatia",earthquake,3.6,1.9,0.177,10,reviewed,us,us
2020-12-29T11:29:05.687Z,45.3665,16.2696,10,4.5,mb,,56,0.895,0.74,us,us6000d6fv,2021-03-06T23:20:17.040Z,"8 km SSW of Petrinja, Croatia",earthquake,2.3,1.9,0.382,2,reviewed,us,us
2020-12-29T14:36:56.473Z,45.1886,11.0546,10,4.6,mb,,25,0.47,0.51,us,us6000d40l,2021-03-06T23:20:19.040Z,"0 km NNW of Nogara, Italy",earthquake,3.9,1.8,0.073,55,reviewed,us,us
